delta_c_MHz,R_qutip,Pout_microW
-12.4000,6.0298,0.000002
-12.2000,6.0298,0.000002
-12.0000,6.0298,0.000002
-11.8000,6.0298,0.000002
-11.6000,6.0298,0.000002
-11.4000,6.0298,0.000003
-11.2000,6.0298,0.000003
-11.0000,6.0298,0.000003
-10.8000,6.0298,0.000004
-10.6000,6.0298,0.000004
-10.4000,6.0298,0.000005
-10.2000,6.0298,0.000005
-10.0000,6.0298,0.000006
-9.8000,6.0298,0.000008
-9.6000,6.0298,0.000009
-9.4000,6.0298,0.000011
-9.2000,6.0298,0.000013
-9.0000,6.0298,0.000016
-8.8000,6.0298,0.000021
-8.6000,6.0298,0.000027
-8.4000,6.0298,0.000035
-8.2000,6.0298,0.000046
-8.0000,6.0298,0.000063
-7.8000,6.0298,0.000089
-7.6000,6.0298,0.000128
-7.4000,6.0298,0.000189
-7.2000,6.0298,0.000288
-7.0000,6.0298,0.000453
-6.8000,6.0298,0.000735
-6.6000,6.0298,0.001234
-6.4000,6.0298,0.002143
-6.2000,6.0298,0.003843
-6.0000,6.0298,0.007106
-5.8000,6.0298,0.013492
-5.6000,6.0298,0.026141
-5.4000,6.0298,0.051236
-5.2000,6.0298,0.100397
-5.0000,6.0298,0.193755
-4.8000,6.0298,0.361683
-4.6000,6.0298,0.639742
-4.4000,6.0298,1.048855
-4.2000,6.0298,1.559537
-4.0000,6.0298,2.062543
-3.8000,6.0298,2.390633
-3.6000,6.0298,2.408831
-3.4000,6.0298,2.109863
-3.2000,6.0298,1.619759
-3.0000,6.0298,1.107262
-2.8000,6.0298,0.688642
-2.6000,6.0298,0.399471
-2.4000,6.0298,0.221794
-2.2000,6.0298,0.120815
-2.0000,6.0298,0.066009
-1.8000,6.0298,0.036855
-1.6000,6.0298,0.021345
-1.4000,6.0298,0.012970
-1.2000,6.0298,0.008338
-1.0000,6.0298,0.005703
-0.8000,6.0298,0.004166
-0.6000,6.0298,0.003258
-0.4000,6.0298,0.002732
-0.2000,6.0298,0.002457
0.0000,6.0298,0.002372
0.2000,6.0298,0.002457
0.4000,6.0298,0.002732
0.6000,6.0298,0.003258
0.8000,6.0298,0.004166
1.0000,6.0298,0.005703
1.2000,6.0298,0.008338
1.4000,6.0298,0.012970
1.6000,6.0298,0.021345
1.8000,6.0298,0.036855
2.0000,6.0298,0.066009
2.2000,6.0298,0.120815
2.4000,6.0298,0.221794
2.6000,6.0298,0.399471
2.8000,6.0298,0.688642
3.0000,6.0298,1.107262
3.2000,6.0298,1.619759
3.4000,6.0298,2.109863
3.6000,6.0298,2.408831
3.8000,6.0298,2.390633
4.0000,6.0298,2.062543
4.2000,6.0298,1.559537
4.4000,6.0298,1.048855
4.6000,6.0298,0.639742
4.8000,6.0298,0.361683
5.0000,6.0298,0.193755
5.2000,6.0298,0.100397
5.4000,6.0298,0.051236
5.6000,6.0298,0.026141
5.8000,6.0298,0.013492
6.0000,6.0298,0.007106
6.2000,6.0298,0.003843
6.4000,6.0298,0.002143
6.6000,6.0298,0.001234
6.8000,6.0298,0.000735
7.0000,6.0298,0.000453
7.2000,6.0298,0.000288
7.4000,6.0298,0.000189
7.6000,6.0298,0.000128
7.8000,6.0298,0.000089
8.0000,6.0298,0.000063
8.2000,6.0298,0.000046
8.4000,6.0298,0.000035
8.6000,6.0298,0.000027
8.8000,6.0298,0.000021
9.0000,6.0298,0.000016
9.2000,6.0298,0.000013
9.4000,6.0298,0.000011
9.6000,6.0298,0.000009
9.8000,6.0298,0.000008
10.0000,6.0298,0.000006
10.2000,6.0298,0.000005
10.4000,6.0298,0.000005
10.6000,6.0298,0.000004
10.8000,6.0298,0.000004
11.0000,6.0298,0.000003
11.2000,6.0298,0.000003
11.4000,6.0298,0.000003
11.6000,6.0298,0.000002
11.8000,6.0298,0.000002
12.0000,6.0298,0.000002
12.2000,6.0298,0.000002
12.4000,6.0298,0.000002
12.6000,6.0298,0.000002
12.8000,6.0298,0.000002
13.0000,6.0298,0.000001
13.2000,6.0298,0.000001
13.4000,6.0298,0.000001
13.6000,6.0298,0.000001
13.8000,6.0298,0.000001
14.0000,6.0298,0.000001
14.2000,6.0298,0.000001
14.4000,6.0298,0.000001
14.6000,6.0298,0.000001
14.8000,6.0298,0.000001
15.0000,6.0298,0.000001
15.2000,6.0298,0.000001
15.4000,6.0298,0.000001
15.6000,6.0298,0.000001
15.8000,6.0298,0.000001
16.0000,6.0298,0.000001
16.2000,6.0298,0.000001
16.4000,6.0298,0.000001
16.6000,6.0298,0.000001
16.8000,6.0298,0.000001
17.0000,6.0298,0.000001
17.2000,6.0298,0.000001
17.4000,6.0298,0.000001
17.6000,6.0298,0.000001
17.8000,6.0298,0.000001
18.0000,6.0298,0.000001
18.2000,6.0298,0.000001
18.4000,6.0298,0.000001
18.6000,6.0298,0.000001
18.8000,6.0298,0.000001
19.0000,6.0298,0.000001
19.2000,6.0298,0.000001
19.4000,6.0298,0.000001
19.6000,6.0298,0.000001
19.8000,6.0298,0.000001
20.0000,6.0298,0.000001
-20.0000,6.1320,0.000001
-19.8000,6.1320,0.000001
-19.6000,6.1320,0.000001
-19.4000,6.1320,0.000001
-19.2000,6.1320,0.000001
-19.0000,6.1320,0.000001
-18.8000,6.1320,0.000001
-18.6000,6.1320,0.000001
-18.4000,6.1320,0.000001
-18.2000,6.1320,0.000001
-18.0000,6.1320,0.000001
-17.8000,6.1320,0.000001
-17.6000,6.1320,0.000001
-17.4000,6.1320,0.000001
-17.2000,6.1320,0.000001
-17.0000,6.1320,0.000001
-16.8000,6.1320,0.000001
-16.6000,6.1320,0.000001
-16.4000,6.1320,0.000001
-16.2000,6.1320,0.000001
-16.0000,6.1320,0.000001
-15.8000,6.1320,0.000001
-15.6000,6.1320,0.000001
-15.4000,6.1320,0.000001
-15.2000,6.1320,0.000001
-15.0000,6.1320,0.000001
-14.8000,6.1320,0.000001
-14.6000,6.1320,0.000001
-14.4000,6.1320,0.000001
-14.2000,6.1320,0.000001
-14.0000,6.1320,0.000001
-13.8000,6.1320,0.000001
-13.6000,6.1320,0.000001
-13.4000,6.1320,0.000001
-13.2000,6.1320,0.000001
-13.0000,6.1320,0.000001
-12.8000,6.1320,0.000002
-12.6000,6.1320,0.000002
-12.4000,6.1320,0.000002
-12.2000,6.1320,0.000002
-12.0000,6.1320,0.000002
-11.8000,6.1320,0.000002
-11.6000,6.1320,0.000002
-11.4000,6.1320,0.000003
-11.2000,6.1320,0.000003
-11.0000,6.1320,0.000003
-10.8000,6.1320,0.000004
-10.6000,6.1320,0.000004
-10.4000,6.1320,0.000005
-10.2000,6.1320,0.000006
-10.0000,6.1320,0.000007
-9.8000,6.1320,0.000008
-9.6000,6.1320,0.000009
-9.4000,6.1320,0.000011
-9.2000,6.1320,0.000014
-9.0000,6.1320,0.000017
-8.8000,6.1320,0.000022
-8.6000,6.1320,0.000029
-8.4000,6.1320,0.000038
-8.2000,6.1320,0.000051
-8.0000,6.1320,0.000070
-7.8000,6.1320,0.000099
-7.6000,6.1320,0.000143
-7.4000,6.1320,0.000214
-7.2000,6.1320,0.000329
-7.0000,6.1320,0.000522
-6.8000,6.1320,0.000857
-6.6000,6.1320,0.001455
-6.4000,6.1320,0.002554
-6.2000,6.1320,0.004628
-6.0000,6.1320,0.008638
-5.8000,6.1320,0.016527
-5.6000,6.1320,0.032190
-5.4000,6.1320,0.063211
-5.2000,6.1320,0.123548
-5.0000,6.1320,0.236552
-4.8000,6.1320,0.435337
-4.6000,6.1320,0.753932
-4.4000,6.1320,1.201782
-4.2000,6.1320,1.726076
-4.0000,6.1320,2.193429
-3.8000,6.1320,2.434539
-3.6000,6.1320,2.346703
-3.4000,6.1320,1.969410
-3.2000,6.1320,1.454400
-3.0000,6.1320,0.961998
-2.8000,6.1320,0.582975
-2.6000,6.1320,0.331958
-2.4000,6.1320,0.182203
-2.2000,6.1320,0.098728
-2.0000,6.1320,0.053931
-1.8000,6.1320,0.030221
-1.6000,6.1320,0.017611
-1.4000,6.1320,0.010783
-1.2000,6.1320,0.006989
-1.0000,6.1320,0.004818
-0.8000,6.1320,0.003545
-0.6000,6.1320,0.002789
-0.4000,6.1320,0.002349
-0.2000,6.1320,0.002118
0.0000,6.1320,0.002046
0.2000,6.1320,0.002118
0.4000,6.1320,0.002349
0.6000,6.1320,0.002789
0.8000,6.1320,0.003545
1.0000,6.1320,0.004818
1.2000,6.1320,0.006989
1.4000,6.1320,0.010783
1.6000,6.1320,0.017611
1.8000,6.1320,0.030221
2.0000,6.1320,0.053931
2.2000,6.1320,0.098728
2.4000,6.1320,0.182203
2.6000,6.1320,0.331958
2.8000,6.1320,0.582975
3.0000,6.1320,0.961998
3.2000,6.1320,1.454400
3.4000,6.1320,1.969410
3.6000,6.1320,2.346703
3.8000,6.1320,2.434539
4.0000,6.1320,2.193429
4.2000,6.1320,1.726076
4.4000,6.1320,1.201782
4.6000,6.1320,0.753932
4.8000,6.1320,0.435337
5.0000,6.1320,0.236552
5.2000,6.1320,0.123548
5.4000,6.1320,0.063211
5.6000,6.1320,0.032190
5.8000,6.1320,0.016527
6.0000,6.1320,0.008638
6.2000,6.1320,0.004628
6.4000,6.1320,0.002554
6.6000,6.1320,0.001455
6.8000,6.1320,0.000857
7.0000,6.1320,0.000522
7.2000,6.1320,0.000329
7.4000,6.1320,0.000214
7.6000,6.1320,0.000143
7.8000,6.1320,0.000099
8.0000,6.1320,0.000070
8.2000,6.1320,0.000051
8.4000,6.1320,0.000038
8.6000,6.1320,0.000029
8.8000,6.1320,0.000022
9.0000,6.1320,0.000017
9.2000,6.1320,0.000014
9.4000,6.1320,0.000011
9.6000,6.1320,0.000009
9.8000,6.1320,0.000008
10.0000,6.1320,0.000007
10.2000,6.1320,0.000006
10.4000,6.1320,0.000005
10.6000,6.1320,0.000004
10.8000,6.1320,0.000004
11.0000,6.1320,0.000003
11.2000,6.1320,0.000003
11.4000,6.1320,0.000003
11.6000,6.1320,0.000002
11.8000,6.1320,0.000002
12.0000,6.1320,0.000002
12.2000,6.1320,0.000002
12.4000,6.1320,0.000002
12.6000,6.1320,0.000002
12.8000,6.1320,0.000002
13.0000,6.1320,0.000001
13.2000,6.1320,0.000001
13.4000,6.1320,0.000001
13.6000,6.1320,0.000001
13.8000,6.1320,0.000001
14.0000,6.1320,0.000001
14.2000,6.1320,0.000001
14.4000,6.1320,0.000001
14.6000,6.1320,0.000001
14.8000,6.1320,0.000001
15.0000,6.1320,0.000001
15.2000,6.1320,0.000001
15.4000,6.1320,0.000001
15.6000,6.1320,0.000001
15.8000,6.1320,0.000001
16.0000,6.1320,0.000001
16.2000,6.1320,0.000001
16.4000,6.1320,0.000001
16.6000,6.1320,0.000001
16.8000,6.1320,0.000001
17.0000,6.1320,0.000001
17.2000,6.1320,0.000001
17.4000,6.1320,0.000001
17.6000,6.1320,0.000001
17.8000,6.1320,0.000001
18.0000,6.1320,0.000001
18.2000,6.1320,0.000001
18.4000,6.1320,0.000001
18.6000,6.1320,0.000001
18.8000,6.1320,0.000001
19.0000,6.1320,0.000001
19.2000,6.1320,0.000001
19.4000,6.1320,0.000001
19.6000,6.1320,0.000001
19.8000,6.1320,0.000001
20.0000,6.1320,0.000001
-20.0000,6.2342,0.000001
-19.8000,6.2342,0.000001
-19.6000,6.2342,0.000001
-19.4000,6.2342,0.000001
-19.2000,6.2342,0.000001
-19.0000,6.2342,0.000001
-18.8000,6.2342,0.000001
-18.6000,6.2342,0.000001
-18.4000,6.2342,0.000001
-18.2000,6.2342,0.000001
-18.0000,6.2342,0.000001
-17.8000,6.2342,0.000001
-17.6000,6.2342,0.000001
-17.4000,6.2342,0.000001
-17.2000,6.2342,0.000001
-17.0000,6.2342,0.000001
-16.8000,6.2342,0.000001
-16.6000,6.2342,0.000001
-16.4000,6.2342,0.000001
-16.2000,6.2342,0.000001
-16.0000,6.2342,0.000001
-15.8000,6.2342,0.000001
-15.6000,6.2342,0.000001
-15.4000,6.2342,0.000001
-15.2000,6.2342,0.000001
-15.0000,6.2342,0.000001
-14.8000,6.2342,0.000001
-14.6000,6.2342,0.000001
-14.4000,6.2342,0.000001
-14.2000,6.2342,0.000001
-14.0000,6.2342,0.000001
-13.8000,6.2342,0.000001
-13.6000,6.2342,0.000001
-13.4000,6.2342,0.000001
-13.2000,6.2342,0.000001
-13.0000,6.2342,0.000001
-12.8000,6.2342,0.000002
-12.6000,6.2342,0.000002
-12.4000,6.2342,0.000002
-12.2000,6.2342,0.000002
-12.0000,6.2342,0.000002
-11.8000,6.2342,0.000002
-11.6000,6.2342,0.000003
-11.4000,6.2342,0.000003
-11.2000,6.2342,0.000003
-11.0000,6.2342,0.000003
-10.8000,6.2342,0.000004
-10.6000,6.2342,0.000004
-10.4000,6.2342,0.000005
-10.2000,6.2342,0.000006
-10.0000,6.2342,0.000007
-9.8000,6.2342,0.000008
-9.6000,6.2342,0.000010
-9.4000,6.2342,0.000012
-9.2000,6.2342,0.000015
-9.0000,6.2342,0.000019
-8.8000,6.2342,0.000024
-8.6000,6.2342,0.000031
-8.4000,6.2342,0.000041
-8.2000,6.2342,0.000056
-8.0000,6.2342,0.000077
-7.8000,6.2342,0.000110
-7.6000,6.2342,0.000161
-7.4000,6.2342,0.000243
-7.2000,6.2342,0.000377
-7.0000,6.2342,0.000605
-6.8000,6.2342,0.001004
-6.6000,6.2342,0.001722
-6.4000,6.2342,0.003056
-6.2000,6.2342,0.005594
-6.0000,6.2342,0.010533
-5.8000,6.2342,0.020294
-5.6000,6.2342,0.039694
-5.4000,6.2342,0.077990
-5.2000,6.2342,0.151803
-5.0000,6.2342,0.287797
-4.8000,6.2342,0.521041
-4.6000,6.2342,0.881518
-4.4000,6.2342,1.363227
-4.2000,6.2342,1.887791
-4.0000,6.2342,2.301992
-3.8000,6.2342,2.445224
-3.6000,6.2342,2.255242
-3.4000,6.2342,1.815190
-3.2000,6.2342,1.291571
-3.0000,6.2342,0.828286
-2.8000,6.2342,0.490173
-2.6000,6.2342,0.274577
-2.4000,6.2342,0.149278
-2.2000,6.2342,0.080594
-2.0000,6.2342,0.044073
-1.8000,6.2342,0.024808
-1.6000,6.2342,0.014555
-1.4000,6.2342,0.008984
-1.2000,6.2342,0.005871
-1.0000,6.2342,0.004080
-0.8000,6.2342,0.003024
-0.6000,6.2342,0.002393
-0.4000,6.2342,0.002024
-0.2000,6.2342,0.001830
0.0000,6.2342,0.001770
0.2000,6.2342,0.001830
0.4000,6.2342,0.002024
0.6000,6.2342,0.002393
0.8000,6.2342,0.003024
1.0000,6.2342,0.004080
1.2000,6.2342,0.005871
1.4000,6.2342,0.008984
1.6000,6.2342,0.014555
1.8000,6.2342,0.024808
2.0000,6.2342,0.044073
2.2000,6.2342,0.080594
2.4000,6.2342,0.149278
2.6000,6.2342,0.274577
2.8000,6.2342,0.490173
3.0000,6.2342,0.828286
3.2000,6.2342,1.291571
3.4000,6.2342,1.815190
3.6000,6.2342,2.255242
3.8000,6.2342,2.445224
4.0000,6.2342,2.301992
4.2000,6.2342,1.887791
4.4000,6.2342,1.363227
4.6000,6.2342,0.881518
4.8000,6.2342,0.521041
5.0000,6.2342,0.287797
5.2000,6.2342,0.151803
5.4000,6.2342,0.077990
5.6000,6.2342,0.039694
5.8000,6.2342,0.020294
6.0000,6.2342,0.010533
6.2000,6.2342,0.005594
6.4000,6.2342,0.003056
6.6000,6.2342,0.001722
6.8000,6.2342,0.001004
7.0000,6.2342,0.000605
7.2000,6.2342,0.000377
7.4000,6.2342,0.000243
7.6000,6.2342,0.000161
7.8000,6.2342,0.000110
8.0000,6.2342,0.000077
8.2000,6.2342,0.000056
8.4000,6.2342,0.000041
8.6000,6.2342,0.000031
8.8000,6.2342,0.000024
9.0000,6.2342,0.000019
9.2000,6.2342,0.000015
9.4000,6.2342,0.000012
9.6000,6.2342,0.000010
9.8000,6.2342,0.000008
10.0000,6.2342,0.000007
10.2000,6.2342,0.000006
10.4000,6.2342,0.000005
10.6000,6.2342,0.000004
10.8000,6.2342,0.000004
11.0000,6.2342,0.000003
11.2000,6.2342,0.000003
11.4000,6.2342,0.000003
11.6000,6.2342,0.000003
11.8000,6.2342,0.000002
12.0000,6.2342,0.000002
12.2000,6.2342,0.000002
12.4000,6.2342,0.000002
12.6000,6.2342,0.000002
12.8000,6.2342,0.000002
13.0000,6.2342,0.000001
13.2000,6.2342,0.000001
13.4000,6.2342,0.000001
13.6000,6.2342,0.000001
13.8000,6.2342,0.000001
14.0000,6.2342,0.000001
14.2000,6.2342,0.000001
14.4000,6.2342,0.000001
14.6000,6.2342,0.000001
14.8000,6.2342,0.000001
15.0000,6.2342,0.000001
15.2000,6.2342,0.000001
15.4000,6.2342,0.000001
15.6000,6.2342,0.000001
15.8000,6.2342,0.000001
16.0000,6.2342,0.000001
16.2000,6.2342,0.000001
16.4000,6.2342,0.000001
16.6000,6.2342,0.000001
16.8000,6.2342,0.000001
17.0000,6.2342,0.000001
17.2000,6.2342,0.000001
17.4000,6.2342,0.000001
17.6000,6.2342,0.000001
17.8000,6.2342,0.000001
18.0000,6.2342,0.000001
18.2000,6.2342,0.000001
18.4000,6.2342,0.000001
18.6000,6.2342,0.000001
18.8000,6.2342,0.000001
19.0000,6.2342,0.000001
19.2000,6.2342,0.000001
19.4000,6.2342,0.000001
19.6000,6.2342,0.000001
19.8000,6.2342,0.000001
20.0000,6.2342,0.000001
-20.0000,6.3364,0.000001
-19.8000,6.3364,0.000001
-19.6000,6.3364,0.000001
-19.4000,6.3364,0.000001
-19.2000,6.3364,0.000001
-19.0000,6.3364,0.000001
-18.8000,6.3364,0.000001
-18.6000,6.3364,0.000001
-18.4000,6.3364,0.000001
-18.2000,6.3364,0.000001
-18.0000,6.3364,0.000001
-17.8000,6.3364,0.000001
-17.6000,6.3364,0.000001
-17.4000,6.3364,0.000001
-17.2000,6.3364,0.000001
-17.0000,6.3364,0.000001
-16.8000,6.3364,0.000001
-16.6000,6.3364,0.000001
-16.4000,6.3364,0.000001
-16.2000,6.3364,0.000001
-16.0000,6.3364,0.000001
-15.8000,6.3364,0.000001
-15.6000,6.3364,0.000001
-15.4000,6.3364,0.000001
-15.2000,6.3364,0.000001
-15.0000,6.3364,0.000001
-14.8000,6.3364,0.000001
-14.6000,6.3364,0.000001
-14.4000,6.3364,0.000001
-14.2000,6.3364,0.000001
-14.0000,6.3364,0.000001
-13.8000,6.3364,0.000001
-13.6000,6.3364,0.000001
-13.4000,6.3364,0.000001
-13.2000,6.3364,0.000001
-13.0000,6.3364,0.000001
-12.8000,6.3364,0.000002
-12.6000,6.3364,0.000002
-12.4000,6.3364,0.000002
-12.2000,6.3364,0.000002
-12.0000,6.3364,0.000002
-11.8000,6.3364,0.000002
-11.6000,6.3364,0.000003
-11.4000,6.3364,0.000003
-11.2000,6.3364,0.000003
-11.0000,6.3364,0.000004
-10.8000,6.3364,0.000004
-10.6000,6.3364,0.000005
-10.4000,6.3364,0.000005
-10.2000,6.3364,0.000006
-10.0000,6.3364,0.000007
-9.8000,6.3364,0.000009
-9.6000,6.3364,0.000010
-9.4000,6.3364,0.000013
-9.2000,6.3364,0.000016
-9.0000,6.3364,0.000020
-8.8000,6.3364,0.000026
-8.6000,6.3364,0.000034
-8.4000,6.3364,0.000045
-8.2000,6.3364,0.000061
-8.0000,6.3364,0.000086
-7.8000,6.3364,0.000123
-7.6000,6.3364,0.000181
-7.4000,6.3364,0.000276
-7.2000,6.3364,0.000434
-7.0000,6.3364,0.000703
-6.8000,6.3364,0.001180
-6.6000,6.3364,0.002047
-6.4000,6.3364,0.003669
-6.2000,6.3364,0.006783
-6.0000,6.3364,0.012880
-5.8000,6.3364,0.024969
-5.6000,6.3364,0.048995
-5.4000,6.3364,0.096183
-5.2000,6.3364,0.186117
-5.0000,6.3364,0.348688
-4.8000,6.3364,0.619658
-4.6000,6.3364,1.021853
-4.4000,6.3364,1.529905
-4.2000,6.3364,2.039221
-4.0000,6.3364,2.383537
-3.8000,6.3364,2.422168
-3.6000,6.3364,2.138482
-3.4000,6.3364,1.652720
-3.2000,6.3364,1.135033
-3.0000,6.3364,0.707227
-2.8000,6.3364,0.409625
-2.6000,6.3364,0.226206
-2.4000,6.3364,0.122041
-2.2000,6.3364,0.065751
-2.0000,6.3364,0.036037
-1.8000,6.3364,0.020394
-1.6000,6.3364,0.012053
-1.4000,6.3364,0.007502
-1.2000,6.3364,0.004944
-1.0000,6.3364,0.003464
-0.8000,6.3364,0.002585
-0.6000,6.3364,0.002057
-0.4000,6.3364,0.001748
-0.2000,6.3364,0.001585
0.0000,6.3364,0.001534
0.2000,6.3364,0.001585
0.4000,6.3364,0.001748
0.6000,6.3364,0.002057
0.8000,6.3364,0.002585
1.0000,6.3364,0.003464
1.2000,6.3364,0.004944
1.4000,6.3364,0.007502
1.6000,6.3364,0.012053
1.8000,6.3364,0.020394
2.0000,6.3364,0.036037
2.2000,6.3364,0.065751
2.4000,6.3364,0.122041
2.6000,6.3364,0.226206
2.8000,6.3364,0.409625
3.0000,6.3364,0.707227
3.2000,6.3364,1.135033
3.4000,6.3364,1.652720
3.6000,6.3364,2.138482
3.8000,6.3364,2.422168
4.0000,6.3364,2.383537
4.2000,6.3364,2.039221
4.4000,6.3364,1.529905
4.6000,6.3364,1.021853
4.8000,6.3364,0.619658
5.0000,6.3364,0.348688
5.2000,6.3364,0.186117
5.4000,6.3364,0.096183
5.6000,6.3364,0.048995
5.8000,6.3364,0.024969
6.0000,6.3364,0.012880
6.2000,6.3364,0.006783
6.4000,6.3364,0.003669
6.6000,6.3364,0.002047
6.8000,6.3364,0.001180
7.0000,6.3364,0.000703
7.2000,6.3364,0.000434
7.4000,6.3364,0.000276
7.6000,6.3364,0.000181
7.8000,6.3364,0.000123
8.0000,6.3364,0.000086
8.2000,6.3364,0.000061
8.4000,6.3364,0.000045
8.6000,6.3364,0.000034
8.8000,6.3364,0.000026
9.0000,6.3364,0.000020
9.2000,6.3364,0.000016
9.4000,6.3364,0.000013
9.6000,6.3364,0.000010
9.8000,6.3364,0.000009
10.0000,6.3364,0.000007
10.2000,6.3364,0.000006
10.4000,6.3364,0.000005
10.6000,6.3364,0.000005
10.8000,6.3364,0.000004
11.0000,6.3364,0.000004
11.2000,6.3364,0.000003
11.4000,6.3364,0.000003
11.6000,6.3364,0.000003
11.8000,6.3364,0.000002
12.0000,6.3364,0.000002
12.2000,6.3364,0.000002
12.4000,6.3364,0.000002
12.6000,6.3364,0.000002
12.8000,6.3364,0.000002
13.0000,6.3364,0.000001
13.2000,6.3364,0.000001
13.4000,6.3364,0.000001
13.6000,6.3364,0.000001
13.8000,6.3364,0.000001
14.0000,6.3364,0.000001
14.2000,6.3364,0.000001
14.4000,6.3364,0.000001
14.6000,6.3364,0.000001
14.8000,6.3364,0.000001
15.0000,6.3364,0.000001
15.2000,6.3364,0.000001
15.4000,6.3364,0.000001
15.6000,6.3364,0.000001
15.8000,6.3364,0.000001
16.0000,6.3364,0.000001
16.2000,6.3364,0.000001
16.4000,6.3364,0.000001
16.6000,6.3364,0.000001
16.8000,6.3364,0.000001
17.0000,6.3364,0.000001
17.2000,6.3364,0.000001
17.4000,6.3364,0.000001
17.6000,6.3364,0.000001
17.8000,6.3364,0.000001
18.0000,6.3364,0.000001
18.2000,6.3364,0.000001
18.4000,6.3364,0.000001
18.6000,6.3364,0.000001
18.8000,6.3364,0.000001
19.0000,6.3364,0.000001
19.2000,6.3364,0.000001
19.4000,6.3364,0.000001
19.6000,6.3364,0.000001
19.8000,6.3364,0.000001
20.0000,6.3364,0.000001
-20.0000,6.4386,0.000001
-19.8000,6.4386,0.000001
-19.6000,6.4386,0.000001
-19.4000,6.4386,0.000001
-19.2000,6.4386,0.000001
-19.0000,6.4386,0.000001
-18.8000,6.4386,0.000001
-18.6000,6.4386,0.000001
-18.4000,6.4386,0.000001
-18.2000,6.4386,0.000001
-18.0000,6.4386,0.000001
-17.8000,6.4386,0.000001
-17.6000,6.4386,0.000001
-17.4000,6.4386,0.000001
-17.2000,6.4386,0.000001
-17.0000,6.4386,0.000001
-16.8000,6.4386,0.000001
-16.6000,6.4386,0.000001
-16.4000,6.4386,0.000001
-16.2000,6.4386,0.000001
-16.0000,6.4386,0.000001
-15.8000,6.4386,0.000001
-15.6000,6.4386,0.000001
-15.4000,6.4386,0.000001
-15.2000,6.4386,0.000001
-15.0000,6.4386,0.000001
-14.8000,6.4386,0.000001
-14.6000,6.4386,0.000001
-14.4000,6.4386,0.000001
-14.2000,6.4386,0.000001
-14.0000,6.4386,0.000001
-13.8000,6.4386,0.000001
-13.6000,6.4386,0.000001
-13.4000,6.4386,0.000001
-13.2000,6.4386,0.000001
-13.0000,6.4386,0.000002
-12.8000,6.4386,0.000002
-12.6000,6.4386,0.000002
-12.4000,6.4386,0.000002
-12.2000,6.4386,0.000002
-12.0000,6.4386,0.000002
-11.8000,6.4386,0.000002
-11.6000,6.4386,0.000003
-11.4000,6.4386,0.000003
-11.2000,6.4386,0.000003
-11.0000,6.4386,0.000004
-10.8000,6.4386,0.000004
-10.6000,6.4386,0.000005
-10.4000,6.4386,0.000006
-10.2000,6.4386,0.000007
-10.0000,6.4386,0.000008
-9.8000,6.4386,0.000009
-9.6000,6.4386,0.000011
-9.4000,6.4386,0.000014
-9.2000,6.4386,0.000017
-9.0000,6.4386,0.000021
-8.8000,6.4386,0.000028
-8.6000,6.4386,0.000036
-8.4000,6.4386,0.000049
-8.2000,6.4386,0.000067
-8.0000,6.4386,0.000095
-7.8000,6.4386,0.000138
-7.6000,6.4386,0.000205
-7.4000,6.4386,0.000315
-7.2000,6.4386,0.000500
-7.0000,6.4386,0.000821
-6.8000,6.4386,0.001392
-6.6000,6.4386,0.002441
-6.4000,6.4386,0.004422
-6.2000,6.4386,0.008251
-6.0000,6.4386,0.015790
-5.8000,6.4386,0.030775
-5.6000,6.4386,0.060508
-5.4000,6.4386,0.118506
-5.2000,6.4386,0.227552
-5.0000,6.4386,0.420408
-4.8000,6.4386,0.731724
-4.6000,6.4386,1.173547
-4.4000,6.4386,1.697675
-4.2000,6.4386,2.174727
-4.0000,6.4386,2.434383
-3.8000,6.4386,2.366433
-3.6000,6.4386,2.001338
-3.4000,6.4386,1.487236
-3.2000,6.4386,0.987697
-3.0000,6.4386,0.599244
-2.8000,6.4386,0.340446
-2.6000,6.4386,0.185723
-2.4000,6.4386,0.099611
-2.2000,6.4386,0.053630
-2.0000,6.4386,0.029491
-1.8000,6.4386,0.016792
-1.6000,6.4386,0.010002
-1.4000,6.4386,0.006278
-1.2000,6.4386,0.004174
-1.0000,6.4386,0.002947
-0.8000,6.4386,0.002215
-0.6000,6.4386,0.001773
-0.4000,6.4386,0.001513
-0.2000,6.4386,0.001375
0.0000,6.4386,0.001332
0.2000,6.4386,0.001375
0.4000,6.4386,0.001513
0.6000,6.4386,0.001773
0.8000,6.4386,0.002215
1.0000,6.4386,0.002947
1.2000,6.4386,0.004174
1.4000,6.4386,0.006278
1.6000,6.4386,0.010002
1.8000,6.4386,0.016792
2.0000,6.4386,0.029491
2.2000,6.4386,0.053630
2.4000,6.4386,0.099611
2.6000,6.4386,0.185723
2.8000,6.4386,0.340446
3.0000,6.4386,0.599244
3.2000,6.4386,0.987697
3.4000,6.4386,1.487236
3.6000,6.4386,2.001338
3.8000,6.4386,2.366433
4.0000,6.4386,2.434383
4.2000,6.4386,2.174727
4.4000,6.4386,1.697675
4.6000,6.4386,1.173547
4.8000,6.4386,0.731724
5.0000,6.4386,0.420408
5.2000,6.4386,0.227552
5.4000,6.4386,0.118506
5.6000,6.4386,0.060508
5.8000,6.4386,0.030775
6.0000,6.4386,0.015790
6.2000,6.4386,0.008251
6.4000,6.4386,0.004422
6.6000,6.4386,0.002441
6.8000,6.4386,0.001392
