# METADATA
Omega_LO_opt_Eq58_MHz,2.957564
Omega_LO_operating_MHz,4.230000
linear_range_lower_MHz,1.034403
linear_range_upper_MHz,7.362704
linear_fit_slope_W_per_MHz,-1.053982e-06
linear_fit_intercept_W,4.014310e-05
linear_fit_R2,0.998178
linear_fit_resid_rms_W,8.317237e-08
n_qutip_solves,163

"# FIG.5(a): Omega_total_MHz, Pout_uW, linear_fit_Pout_uW, in_linear_range"
Omega_total_MHz,Pout_uW,linear_fit_Pout_uW,in_linear_range
3.144119e-06,3.0,1.383977,38.587894,True
3.145786e-06,3.0,1.381431,38.589617,True
3.147454e-06,3.0,1.378902,38.591325,True
3.149121e-06,3.0,1.376390,38.593018,True
3.150788e-06,3.0,1.373897,38.594697,True
3.152455e-06,3.0,1.371421,38.596361,True
3.154122e-06,3.0,1.368964,38.598011,True
3.155789e-06,3.0,1.366525,38.599646,True
3.157456e-06,3.0,1.364104,38.601266,True
3.159123e-06,3.0,1.361701,38.602871,True
3.160790e-06,3.0,1.359317,38.604462,True
3.162457e-06,3.0,1.356952,38.606038,True
3.164124e-06,3.0,1.354605,38.607599,True
3.165791e-06,3.0,1.352277,38.609146,True
3.167459e-06,3.0,1.349968,38.610677,True
3.169126e-06,3.0,1.347678,38.612194,True
3.170793e-06,3.0,1.345407,38.613697,True
3.172460e-06,3.0,1.343155,38.615184,True
3.174127e-06,3.0,1.340923,38.616656,True
3.175794e-06,3.0,1.338710,38.618114,True
3.177461e-06,3.0,1.336516,38.619557,True
3.179128e-06,3.0,1.334343,38.620985,True
3.180795e-06,3.0,1.332188,38.622397,True
3.182462e-06,3.0,1.330054,38.623796,True
3.184129e-06,3.0,1.327940,38.625179,True
3.185796e-06,3.0,1.325845,38.626547,True
3.187464e-06,3.0,1.323771,38.627900,True
3.189131e-06,3.0,1.321717,38.629238,True
3.190798e-06,3.0,1.319683,38.630562,True
3.192465e-06,3.0,1.317670,38.631870,True
3.194132e-06,3.0,1.315677,38.633163,True
3.195799e-06,3.0,1.313705,38.634441,True
3.197466e-06,3.0,1.311754,38.635704,True
3.199133e-06,3.0,1.309823,38.636953,True
3.200800e-06,3.0,1.307913,38.638186,True
3.202467e-06,3.0,1.306025,38.639404,True
3.204134e-06,3.0,1.304157,38.640607,True
3.205801e-06,3.0,1.302311,38.641794,True
3.207469e-06,3.0,1.300485,38.642967,True
3.209136e-06,3.0,1.298682,38.644125,True
3.210803e-06,3.0,1.296899,38.645267,True
3.212470e-06,3.0,1.295139,38.646394,True
3.214137e-06,3.0,1.293400,38.647507,True
3.215804e-06,3.0,1.291683,38.648603,True
3.217471e-06,3.0,1.289987,38.649685,True
3.219138e-06,3.0,1.288314,38.650752,True
3.220805e-06,3.0,1.286662,38.651803,True
3.222472e-06,3.0,1.285033,38.652839,True
3.224139e-06,3.0,1.283426,38.653860,True
3.225806e-06,3.0,1.281841,38.654866,True
3.227474e-06,3.0,1.280279,38.655856,True
3.229141e-06,3.0,1.278739,38.656832,True
3.230808e-06,3.0,1.277221,38.657791,True
3.232475e-06,3.0,1.275727,38.658736,True
3.234142e-06,3.0,1.274255,38.659665,True
3.235809e-06,3.0,1.272805,38.660579,True
3.237476e-06,3.0,1.271379,38.661478,True
3.239143e-06,3.0,1.269976,38.662362,True
3.240810e-06,3.0,1.268595,38.663230,True
3.242477e-06,3.0,1.267238,38.664082,True
3.244144e-06,3.0,1.265904,38.664920,True
3.245811e-06,3.0,1.264593,38.665742,True
3.247479e-06,3.0,1.263306,38.666548,True
3.249146e-06,3.0,1.262042,38.667340,True
3.250813e-06,3.0,1.260801,38.668116,True
3.252480e-06,3.0,1.259585,38.668876,True
3.254147e-06,3.0,1.258391,38.669621,True
3.255814e-06,3.0,1.257222,38.670351,True
3.257481e-06,3.0,1.256076,38.671065,True
3.259148e-06,3.0,1.254954,38.671764,True
3.260815e-06,3.0,1.253856,38.672448,True
3.262482e-06,3.0,1.252782,38.673116,True
3.264149e-06,3.0,1.251732,38.673769,True
3.265816e-06,3.0,1.250706,38.674406,True
3.267484e-06,3.0,1.249705,38.675027,True
3.269151e-06,3.0,1.248727,38.675634,True
3.270818e-06,3.0,1.247774,38.676224,True
3.272485e-06,3.0,1.246846,38.676800,True
3.274152e-06,3.0,1.245941,38.677360,True
3.275819e-06,3.0,1.245061,38.677904,True
3.277486e-06,3.0,1.244206,38.678433,True
3.279153e-06,3.0,1.243375,38.678946,True
3.280820e-06,3.0,1.242569,38.679444,True
3.282487e-06,3.0,1.241788,38.679926,True
3.284154e-06,3.0,1.241031,38.680393,True
3.285821e-06,3.0,1.240299,38.680845,True
3.287489e-06,3.0,1.239592,38.681281,True
3.289156e-06,3.0,1.238909,38.681701,True
3.290823e-06,3.0,1.238252,38.682106,True
3.292490e-06,3.0,1.237619,38.682495,True
3.294157e-06,3.0,1.237012,38.682869,True
3.295824e-06,3.0,1.236429,38.683227,True
3.297491e-06,3.0,1.235872,38.683569,True
3.299158e-06,3.0,1.235340,38.683896,True
3.300825e-06,3.0,1.234832,38.684208,True
3.302492e-06,3.0,1.234350,38.684504,True
3.304159e-06,3.0,1.233894,38.684784,True
3.305826e-06,3.0,1.233462,38.685049,True
3.307494e-06,3.0,1.233056,38.685298,True
3.309161e-06,3.0,1.232674,38.685532,True
3.310828e-06,3.0,1.232319,38.685750,True
3.312495e-06,3.0,1.231988,38.685953,True
3.314162e-06,3.0,1.231683,38.686140,True
3.315829e-06,3.0,1.231403,38.686311,True
3.317496e-06,3.0,1.231149,38.686467,True
3.319163e-06,3.0,1.230920,38.686607,True
3.320830e-06,3.0,1.230716,38.686732,True
3.322497e-06,3.0,1.230538,38.686841,True
3.324164e-06,3.0,1.230385,38.686935,True
3.325831e-06,3.0,1.230258,38.687012,True
3.327499e-06,3.0,1.230156,38.687075,True
3.329166e-06,3.0,1.230080,38.687122,True
3.330833e-06,3.0,1.230029,38.687153,True
3.332500e-06,3.0,1.230003,38.687168,True
3.334167e-06,3.0,1.230003,38.687168,True
3.335834e-06,3.0,1.230029,38.687153,True
3.337501e-06,3.0,1.230080,38.687122,True
3.339168e-06,3.0,1.230156,38.687075,True
3.340835e-06,3.0,1.230258,38.687012,True
3.342502e-06,3.0,1.230385,38.686935,True
3.344169e-06,3.0,1.230538,38.686841,True
3.345836e-06,3.0,1.230716,38.686732,True
3.347504e-06,3.0,1.230920,38.686607,True
3.349171e-06,3.0,1.231149,38.686467,True
3.350838e-06,3.0,1.231403,38.686311,True
3.352505e-06,3.0,1.231683,38.686140,True
3.354172e-06,3.0,1.231988,38.685953,True
3.355839e-06,3.0,1.232319,38.685750,True
3.357506e-06,3.0,1.232674,38.685532,True
3.359173e-06,3.0,1.233056,38.685298,True
3.360840e-06,3.0,1.233462,38.685049,True
3.362507e-06,3.0,1.233894,38.684784,True
3.364174e-06,3.0,1.234350,38.684504,True
3.365841e-06,3.0,1.234832,38.684208,True
3.367509e-06,3.0,1.235340,38.683896,True
3.369176e-06,3.0,1.235872,38.683569,True
3.370843e-06,3.0,1.236429,38.683227,True
3.372510e-06,3.0,1.237012,38.682869,True
3.374177e-06,3.0,1.237619,38.682495,True
3.375844e-06,3.0,1.238252,38.682106,True
3.377511e-06,3.0,1.238909,38.681701,True
3.379178e-06,3.0,1.239592,38.681281,True
3.380845e-06,3.0,1.240299,38.680845,True
3.382512e-06,3.0,1.241031,38.680393,True
3.384179e-06,3.0,1.241788,38.679926,True
3.385846e-06,3.0,1.242569,38.679444,True
3.387514e-06,3.0,1.243375,38.678946,True
3.389181e-06,3.0,1.244206,38.678433,True
3.390848e-06,3.0,1.245061,38.677904,True
3.392515e-06,3.0,1.245941,38.677360,True
3.394182e-06,3.0,1.246846,38.676800,True
3.395849e-06,3.0,1.247774,38.676224,True
3.397516e-06,3.0,1.248727,38.675634,True
3.399183e-06,3.0,1.249705,38.675027,True
3.400850e-06,3.0,1.250706,38.674406,True
3.402517e-06,3.0,1.251732,38.673769,True
3.404184e-06,3.0,1.252782,38.673116,True
3.405851e-06,3.0,1.253856,38.672448,True
3.407519e-06,3.0,1.254954,38.671764,True
3.409186e-06,3.0,1.256076,38.671065,True
3.410853e-06,3.0,1.257222,38.670351,True
3.412520e-06,3.0,1.258391,38.669621,True
3.414187e-06,3.0,1.259585,38.668876,True
3.415854e-06,3.0,1.260801,38.668116,True
3.417521e-06,3.0,1.262042,38.667340,True
3.419188e-06,3.0,1.263306,38.666548,True
3.420855e-06,3.0,1.264593,38.665742,True
3.422522e-06,3.0,1.265904,38.664920,True
3.424189e-06,3.0,1.267238,38.664082,True
3.425856e-06,3.0,1.268595,38.663230,True
3.427524e-06,3.0,1.269976,38.662362,True
3.429191e-06,3.0,1.271379,38.661478,True
3.430858e-06,3.0,1.272805,38.660579,True
3.432525e-06,3.0,1.274255,38.659665,True
3.434192e-06,3.0,1.275727,38.658736,True
3.435859e-06,3.0,1.277221,38.657791,True
3.437526e-06,3.0,1.278739,38.656832,True
3.439193e-06,3.0,1.280279,38.655856,True
3.440860e-06,3.0,1.281841,38.654866,True
3.442527e-06,3.0,1.283426,38.653860,True
3.444194e-06,3.0,1.285033,38.652839,True
3.445861e-06,3.0,1.286662,38.651803,True
3.447529e-06,3.0,1.288314,38.650752,True
3.449196e-06,3.0,1.289987,38.649685,True
3.450863e-06,3.0,1.291683,38.648603,True
3.452530e-06,3.0,1.293400,38.647507,True
3.454197e-06,3.0,1.295139,38.646394,True
3.455864e-06,3.0,1.296899,38.645267,True
3.457531e-06,3.0,1.298682,38.644125,True
3.459198e-06,3.0,1.300485,38.642967,True
3.460865e-06,3.0,1.302311,38.641794,True
3.462532e-06,3.0,1.304157,38.640607,True
3.464199e-06,3.0,1.306025,38.639404,True
3.465866e-06,3.0,1.307913,38.638186,True
3.467534e-06,3.0,1.309823,38.636953,True
3.469201e-06,3.0,1.311754,38.635704,True
3.470868e-06,3.0,1.313705,38.634441,True
3.472535e-06,3.0,1.315677,38.633163,True
3.474202e-06,3.0,1.317670,38.631870,True
3.475869e-06,3.0,1.319683,38.630562,True
3.477536e-06,3.0,1.321717,38.629238,True
3.479203e-06,3.0,1.323771,38.627900,True
3.480870e-06,3.0,1.325845,38.626547,True
3.482537e-06,3.0,1.327940,38.625179,True
3.484204e-06,3.0,1.330054,38.623796,True
3.485871e-06,3.0,1.332188,38.622397,True
3.487539e-06,3.0,1.334343,38.620985,True
3.489206e-06,3.0,1.336516,38.619557,True
3.490873e-06,3.0,1.338710,38.618114,True
3.492540e-06,3.0,1.340923,38.616656,True
3.494207e-06,3.0,1.343155,38.615184,True
3.495874e-06,3.0,1.345407,38.613697,True
3.497541e-06,3.0,1.347678,38.612194,True
3.499208e-06,3.0,1.349968,38.610677,True
3.500875e-06,3.0,1.352277,38.609146,True
3.502542e-06,3.0,1.354605,38.607599,True
3.504209e-06,3.0,1.356952,38.606038,True
3.505876e-06,3.0,1.359317,38.604462,True
3.507544e-06,3.0,1.361701,38.602871,True
3.509211e-06,3.0,1.364104,38.601266,True
3.510878e-06,3.0,1.366525,38.599646,True
3.512545e-06,3.0,1.368964,38.598011,True
3.514212e-06,3.0,1.371421,38.596361,True
3.515879e-06,3.0,1.373897,38.594697,True
3.517546e-06,3.0,1.376390,38.593018,True
3.519213e-06,3.0,1.378902,38.591325,True
3.520880e-06,3.0,1.381431,38.589617,True
3.522547e-06,3.0,1.383977,38.587894,True
3.524214e-06,3.0,1.386542,38.586157,True
3.525881e-06,3.0,1.389124,38.584405,True
3.527549e-06,3.0,1.391723,38.582639,True
3.529216e-06,3.0,1.394339,38.580858,True
3.530883e-06,3.0,1.396972,38.579063,True
3.532550e-06,3.0,1.399623,38.577254,True
3.534217e-06,3.0,1.402290,38.575429,True
3.535884e-06,3.0,1.404975,38.573591,True
3.537551e-06,3.0,1.407676,38.571738,True
3.539218e-06,3.0,1.410393,38.569871,True
3.540885e-06,3.0,1.413128,38.567989,True
3.542552e-06,3.0,1.415878,38.566093,True
3.544219e-06,3.0,1.418645,38.564182,True
3.545886e-06,3.0,1.421428,38.562257,True
3.547554e-06,3.0,1.424228,38.560318,True
3.549221e-06,3.0,1.427043,38.558365,True
3.550888e-06,3.0,1.429874,38.556397,True
3.552555e-06,3.0,1.432721,38.554416,True
3.554222e-06,3.0,1.435584,38.552419,True
3.555889e-06,3.0,1.438462,38.550409,True
3.557556e-06,3.0,1.441356,38.548385,True
3.559223e-06,3.0,1.444265,38.546346,True
3.560890e-06,3.0,1.447190,38.544293,True
3.562557e-06,3.0,1.450130,38.542226,True
3.564224e-06,3.0,1.453084,38.540145,True
3.565891e-06,3.0,1.456054,38.538050,True
3.567559e-06,3.0,1.459039,38.535941,True
3.569226e-06,3.0,1.462039,38.533818,True
3.570893e-06,3.0,1.465053,38.531681,True
3.572560e-06,3.0,1.468082,38.529530,True
3.574227e-06,3.0,1.471126,38.527364,True
3.575894e-06,3.0,1.474183,38.525185,True
3.577561e-06,3.0,1.477256,38.522992,True
3.579228e-06,3.0,1.480342,38.520785,True
3.580895e-06,3.0,1.483443,38.518564,True
3.582562e-06,3.0,1.486557,38.516330,True
3.584229e-06,3.0,1.489686,38.514081,True
3.585896e-06,3.0,1.492828,38.511819,True
3.587564e-06,3.0,1.495984,38.509543,True
3.589231e-06,3.0,1.499154,38.507253,True
3.590898e-06,3.0,1.502338,38.504949,True
3.592565e-06,3.0,1.505534,38.502632,True
3.594232e-06,3.0,1.508745,38.500301,True
3.595899e-06,3.0,1.511968,38.497956,True
3.597566e-06,3.0,1.515205,38.495597,True
3.599233e-06,3.0,1.518454,38.493225,True
3.600900e-06,3.0,1.521717,38.490839,True
3.602567e-06,3.0,1.524993,38.488440,True
3.604234e-06,3.0,1.528281,38.486027,True
3.605901e-06,3.0,1.531583,38.483601,True
3.607569e-06,3.0,1.534897,38.481161,True
3.609236e-06,3.0,1.538223,38.478707,True
3.610903e-06,3.0,1.541562,38.476241,True
3.612570e-06,3.0,1.544913,38.473760,True
3.614237e-06,3.0,1.548277,38.471266,True
3.615904e-06,3.0,1.551652,38.468759,True
3.617571e-06,3.0,1.555040,38.466239,True
3.619238e-06,3.0,1.558440,38.463705,True
3.620905e-06,3.0,1.561852,38.461158,True
3.622572e-06,3.0,1.565275,38.458597,True
3.624239e-06,3.0,1.568711,38.456023,True
3.625906e-06,3.0,1.572158,38.453436,True
3.627574e-06,3.0,1.575617,38.450836,True
3.629241e-06,3.0,1.579087,38.448222,True
3.630908e-06,3.0,1.582568,38.445596,True
3.632575e-06,3.0,1.586061,38.442956,True
3.634242e-06,3.0,1.589565,38.440303,True
3.635909e-06,3.0,1.593081,38.437637,True
3.637576e-06,3.0,1.596607,38.434958,True
3.639243e-06,3.0,1.600145,38.432266,True
3.640910e-06,3.0,1.603693,38.429561,True
3.642577e-06,3.0,1.607252,38.426843,True
3.644244e-06,3.0,1.610822,38.424112,True
3.645911e-06,3.0,1.614403,38.421368,True
3.647579e-06,3.0,1.617994,38.418611,True
3.649246e-06,3.0,1.621596,38.415841,True
3.650913e-06,3.0,1.625208,38.413058,True
3.652580e-06,3.0,1.628831,38.410263,True
3.654247e-06,3.0,1.632464,38.407454,True
3.655914e-06,3.0,1.636107,38.404633,True
3.657581e-06,3.0,1.639760,38.401799,True
3.659248e-06,3.0,1.643423,38.398953,True
3.660915e-06,3.0,1.647097,38.396093,True
3.662582e-06,3.0,1.650780,38.393221,True
3.664249e-06,3.0,1.654473,38.390337,True
3.665916e-06,3.0,1.658176,38.387440,True
3.667584e-06,3.0,1.661888,38.384530,True
3.669251e-06,3.0,1.665610,38.381607,True
3.670918e-06,3.0,1.669342,38.378672,True
3.672585e-06,3.0,1.673083,38.375725,True
3.674252e-06,3.0,1.676833,38.372765,True
3.675919e-06,3.0,1.680593,38.369793,True
3.677586e-06,3.0,1.684362,38.366808,True
3.679253e-06,3.0,1.688140,38.363811,True
3.680920e-06,3.0,1.691927,38.360801,True
3.682587e-06,3.0,1.695724,38.357779,True
3.684254e-06,3.0,1.699529,38.354745,True
3.685921e-06,3.0,1.703343,38.351699,True
3.687589e-06,3.0,1.707166,38.348640,True
3.689256e-06,3.0,1.710998,38.345569,True
3.690923e-06,3.0,1.714838,38.342486,True
3.692590e-06,3.0,1.718688,38.339391,True
3.694257e-06,3.0,1.722545,38.336283,True
3.695924e-06,3.0,1.726411,38.333164,True
3.697591e-06,3.0,1.730286,38.330032,True
3.699258e-06,3.0,1.734169,38.326889,True
3.700925e-06,3.0,1.738060,38.323733,True
3.702592e-06,3.0,1.741959,38.320565,True
3.704259e-06,3.0,1.745867,38.317386,True
3.705926e-06,3.0,1.749782,38.314194,True
3.707594e-06,3.0,1.753706,38.310991,True
3.709261e-06,3.0,1.757638,38.307775,True
3.710928e-06,3.0,1.761577,38.304548,True
3.712595e-06,3.0,1.765525,38.301309,True
3.714262e-06,3.0,1.769480,38.298059,True
3.715929e-06,3.0,1.773443,38.294796,True
3.717596e-06,3.0,1.777413,38.291522,True
3.719263e-06,3.0,1.781391,38.288236,True
3.720930e-06,3.0,1.785377,38.284938,True
3.722597e-06,3.0,1.789370,38.281629,True
3.724264e-06,3.0,1.793371,38.278308,True
3.725931e-06,3.0,1.797379,38.274976,True
3.727599e-06,3.0,1.801394,38.271632,True
3.729266e-06,3.0,1.805416,38.268277,True
3.730933e-06,3.0,1.809446,38.264910,True
3.732600e-06,3.0,1.813483,38.261532,True
3.734267e-06,3.0,1.817526,38.258142,True
3.735934e-06,3.0,1.821577,38.254741,True
3.737601e-06,3.0,1.825635,38.251328,True
3.739268e-06,3.0,1.829700,38.247904,True
3.740935e-06,3.0,1.833771,38.244469,True
3.742602e-06,3.0,1.837850,38.241023,True
3.744269e-06,3.0,1.841935,38.237565,True
3.745936e-06,3.0,1.846026,38.234097,True
3.747604e-06,3.0,1.850125,38.230617,True
3.749271e-06,3.0,1.854229,38.227125,True
3.750938e-06,3.0,1.858341,38.223623,True
3.752605e-06,3.0,1.862459,38.220110,True
3.754272e-06,3.0,1.866583,38.216586,True
3.755939e-06,3.0,1.870713,38.213050,True
3.757606e-06,3.0,1.874850,38.209504,True
3.759273e-06,3.0,1.878994,38.205947,True
3.760940e-06,3.0,1.883143,38.202379,True
3.762607e-06,3.0,1.887298,38.198800,True
3.764274e-06,3.0,1.891460,38.195210,True
3.765941e-06,3.0,1.895628,38.191609,True
3.767609e-06,3.0,1.899801,38.187998,True
3.769276e-06,3.0,1.903981,38.184375,True
3.770943e-06,3.0,1.908166,38.180742,True
3.772610e-06,3.0,1.912358,38.177099,True
3.774277e-06,3.0,1.916555,38.173444,True
3.775944e-06,3.0,1.920758,38.169780,True
3.777611e-06,3.0,1.924966,38.166104,True
3.779278e-06,3.0,1.929180,38.162418,True
3.780945e-06,3.0,1.933400,38.158721,True
3.782612e-06,3.0,1.937626,38.155014,True
3.784279e-06,3.0,1.941856,38.151297,True
3.785946e-06,3.0,1.946093,38.147569,True
3.787614e-06,3.0,1.950335,38.143830,True
3.789281e-06,3.0,1.954582,38.140082,True
3.790948e-06,3.0,1.958834,38.136322,True
3.792615e-06,3.0,1.963092,38.132553,True
3.794282e-06,3.0,1.967355,38.128773,True
3.795949e-06,3.0,1.971623,38.124984,True
3.797616e-06,3.0,1.975897,38.121183,True
3.799283e-06,3.0,1.980175,38.117373,True
3.800950e-06,3.0,1.984459,38.113553,True
3.802617e-06,3.0,1.988747,38.109722,True
3.804284e-06,3.0,1.993041,38.105882,True
3.805951e-06,3.0,1.997339,38.102031,True
3.807619e-06,3.0,2.001643,38.098171,True
3.809286e-06,3.0,2.005951,38.094300,True
3.810953e-06,3.0,2.010264,38.090420,True
3.812620e-06,3.0,2.014582,38.086529,True
3.814287e-06,3.0,2.018904,38.082629,True
3.815954e-06,3.0,2.023231,38.078719,True
3.817621e-06,3.0,2.027563,38.074799,True
3.819288e-06,3.0,2.031900,38.070869,True
3.820955e-06,3.0,2.036241,38.066930,True
3.822622e-06,3.0,2.040586,38.062981,True
3.824289e-06,3.0,2.044936,38.059022,True
3.825956e-06,3.0,2.049291,38.055054,True
3.827624e-06,3.0,2.053650,38.051076,True
3.829291e-06,3.0,2.058013,38.047088,True
3.830958e-06,3.0,2.062381,38.043091,True
3.832625e-06,3.0,2.066752,38.039085,True
3.834292e-06,3.0,2.071128,38.035069,True
3.835959e-06,3.0,2.075509,38.031043,True
3.837626e-06,3.0,2.079893,38.027008,True
3.839293e-06,3.0,2.084282,38.022964,True
3.840960e-06,3.0,2.088675,38.018911,True
3.842627e-06,3.0,2.093072,38.014848,True
3.844294e-06,3.0,2.097472,38.010776,True
3.845961e-06,3.0,2.101877,38.006694,True
3.847629e-06,3.0,2.106286,38.002604,True
3.849296e-06,3.0,2.110699,37.998504,True
3.850963e-06,3.0,2.115115,37.994395,True
3.852630e-06,3.0,2.119536,37.990278,True
3.854297e-06,3.0,2.123960,37.986151,True
3.855964e-06,3.0,2.128388,37.982015,True
3.857631e-06,3.0,2.132820,37.977870,True
3.859298e-06,3.0,2.137256,37.973716,True
3.860965e-06,3.0,2.141695,37.969553,True
3.862632e-06,3.0,2.146138,37.965381,True
3.864299e-06,3.0,2.150584,37.961201,True
3.865966e-06,3.0,2.155034,37.957011,True
3.867634e-06,3.0,2.159488,37.952813,True
3.869301e-06,3.0,2.163945,37.948606,True
3.870968e-06,3.0,2.168406,37.944391,True
3.872635e-06,3.0,2.172870,37.940166,True
3.874302e-06,3.0,2.177337,37.935934,True
3.875969e-06,3.0,2.181808,37.931692,True
3.877636e-06,3.0,2.186282,37.927442,True
3.879303e-06,3.0,2.190760,37.923183,True
3.880970e-06,3.0,2.195241,37.918916,True
3.882637e-06,3.0,2.199725,37.914640,True
3.884304e-06,3.0,2.204212,37.910356,True
3.885971e-06,3.0,2.208702,37.906064,True
3.887639e-06,3.0,2.213196,37.901763,True
3.889306e-06,3.0,2.217693,37.897454,True
3.890973e-06,3.0,2.222193,37.893137,True
3.892640e-06,3.0,2.226696,37.888811,True
3.894307e-06,3.0,2.231202,37.884477,True
3.895974e-06,3.0,2.235711,37.880135,True
3.897641e-06,3.0,2.240223,37.875784,True
3.899308e-06,3.0,2.244738,37.871426,True
3.900975e-06,3.0,2.249256,37.867059,True
3.902642e-06,3.0,2.253777,37.862685,True
3.904309e-06,3.0,2.258300,37.858302,True
3.905976e-06,3.0,2.262827,37.853912,True
3.907644e-06,3.0,2.267356,37.849513,True
3.909311e-06,3.0,2.271888,37.845107,True
3.910978e-06,3.0,2.276423,37.840692,True
3.912645e-06,3.0,2.280961,37.836270,True
3.914312e-06,3.0,2.285501,37.831840,True
3.915979e-06,3.0,2.290044,37.827402,True
3.917646e-06,3.0,2.294590,37.822957,True
3.919313e-06,3.0,2.299138,37.818504,True
3.920980e-06,3.0,2.303689,37.814043,True
3.922647e-06,3.0,2.308243,37.809574,True
3.924314e-06,3.0,2.312799,37.805098,True
3.925981e-06,3.0,2.317357,37.800614,True
3.927649e-06,3.0,2.321918,37.796123,True
3.929316e-06,3.0,2.326482,37.791624,True
3.930983e-06,3.0,2.331047,37.787118,True
3.932650e-06,3.0,2.335616,37.782604,True
3.934317e-06,3.0,2.340187,37.778083,True
3.935984e-06,3.0,2.344760,37.773555,True
3.937651e-06,3.0,2.349335,37.769019,True
3.939318e-06,3.0,2.353913,37.764476,True
3.940985e-06,3.0,2.358493,37.759926,True
3.942652e-06,3.0,2.363075,37.755368,True
3.944319e-06,3.0,2.367660,37.750803,True
3.945986e-06,3.0,2.372246,37.746231,True
3.947654e-06,3.0,2.376835,37.741652,True
3.949321e-06,3.0,2.381426,37.737066,True
3.950988e-06,3.0,2.386020,37.732473,True
3.952655e-06,3.0,2.390615,37.727873,True
3.954322e-06,3.0,2.395213,37.723266,True
3.955989e-06,3.0,2.399812,37.718652,True
3.957656e-06,3.0,2.404414,37.714031,True
3.959323e-06,3.0,2.409017,37.709403,True
3.960990e-06,3.0,2.413623,37.704768,True
3.962657e-06,3.0,2.418231,37.700127,True
3.964324e-06,3.0,2.422840,37.695478,True
3.965991e-06,3.0,2.427452,37.690823,True
3.967659e-06,3.0,2.432065,37.686161,True
3.969326e-06,3.0,2.436680,37.681493,True
3.970993e-06,3.0,2.441298,37.676818,True
3.972660e-06,3.0,2.445917,37.672136,True
3.974327e-06,3.0,2.450537,37.667448,True
3.975994e-06,3.0,2.455160,37.662753,True
3.977661e-06,3.0,2.459785,37.658052,True
3.979328e-06,3.0,2.464411,37.653344,True
3.980995e-06,3.0,2.469039,37.648630,True
3.982662e-06,3.0,2.473668,37.643910,True
3.984329e-06,3.0,2.478300,37.639183,True
3.985996e-06,3.0,2.482933,37.634449,True
3.987664e-06,3.0,2.487567,37.629710,True
3.989331e-06,3.0,2.492204,37.624964,True
3.990998e-06,3.0,2.496842,37.620212,True
3.992665e-06,3.0,2.501481,37.615454,True
3.994332e-06,3.0,2.506122,37.610689,True
3.995999e-06,3.0,2.510765,37.605919,True
3.997666e-06,3.0,2.515409,37.601142,True
3.999333e-06,3.0,2.520055,37.596360,True
4.001000e-06,3.0,2.524702,37.591571,True
4.002667e-06,3.0,2.529351,37.586776,True
4.004334e-06,3.0,2.534001,37.581976,True
4.006002e-06,3.0,2.538653,37.577169,True
4.007669e-06,3.0,2.543306,37.572357,True
4.009336e-06,3.0,2.547960,37.567539,True
4.011003e-06,3.0,2.552616,37.562715,True
4.012670e-06,3.0,2.557273,37.557885,True
4.014337e-06,3.0,2.561931,37.553049,True
4.016004e-06,3.0,2.566591,37.548208,True
4.017671e-06,3.0,2.571252,37.543361,True
4.019338e-06,3.0,2.575915,37.538508,True
